"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","class"
"1249",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1250",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1251",0,2,0,1,0,0,0,0,1,0,"NEGATIVO"
"1252",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1253",0,0,0,0,0,0,0,1,0,2,"POSITIVO"
"1254",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1255",0,2,0,0,1,0,1,1,1,1,"NEUTRO"
"1256",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1257",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1258",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1259",1,3,1,1,0,0,0,2,2,2,"NEUTRO"
"1260",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1261",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1262",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1263",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1264",1,0,2,0,0,1,0,0,2,0,"NEGATIVO"
"1265",0,2,0,1,1,0,1,1,1,1,"NEUTRO"
"1266",1,0,0,1,0,1,0,1,2,1,"NEGATIVO"
"1267",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1268",1,0,0,2,0,0,0,2,2,2,"NEUTRO"
"1269",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1270",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1271",0,1,0,0,1,1,0,1,0,1,"POSITIVO"
"1272",2,0,0,1,0,2,0,0,5,0,"NEGATIVO"
"1273",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1274",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1275",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1276",1,0,2,1,0,0,0,0,2,0,"NEGATIVO"
"1277",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1278",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1279",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1280",0,1,0,0,1,0,0,2,0,3,"POSITIVO"
"1281",1,0,1,1,0,1,0,0,1,1,"NEUTRO"
"1282",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1283",0,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1284",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1285",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1286",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1287",1,0,2,2,0,1,0,0,4,0,"NEGATIVO"
"1288",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1289",0,0,0,0,0,0,1,0,0,0,"NEUTRO"
"1290",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1291",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1292",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1293",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1294",0,2,0,0,2,2,2,1,1,2,"POSITIVO"
"1295",1,0,0,1,0,0,0,0,3,1,"NEGATIVO"
"1296",0,2,0,0,1,1,1,2,1,3,"POSITIVO"
"1297",1,0,0,1,0,2,0,0,3,0,"NEGATIVO"
"1298",1,0,0,1,0,1,0,0,2,0,"NEGATIVO"
"1299",1,0,0,1,0,1,0,0,1,1,"NEUTRO"
"1300",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1301",3,0,2,5,0,1,0,0,6,0,"NEGATIVO"
"1302",0,0,0,1,0,0,0,0,1,2,"POSITIVO"
"1303",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1304",0,1,0,0,1,0,1,0,0,1,"POSITIVO"
"1305",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1306",1,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1307",0,0,1,1,0,2,0,1,3,1,"NEGATIVO"
"1308",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1309",1,0,1,1,0,0,0,0,1,0,"NEGATIVO"
"1310",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1311",0,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1312",0,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1313",0,0,0,0,0,0,0,0,3,1,"NEGATIVO"
"1314",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1315",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1316",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1317",0,0,0,0,0,0,0,3,0,3,"POSITIVO"
"1318",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1319",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1320",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1321",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1322",0,0,0,0,0,0,0,1,1,4,"POSITIVO"
"1323",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1324",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1325",0,0,0,0,0,0,1,0,1,0,"NEGATIVO"
"1326",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1327",0,0,1,0,0,0,0,4,1,4,"POSITIVO"
"1328",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1329",1,0,1,1,1,1,0,1,0,1,"POSITIVO"
"1330",0,0,1,0,0,0,0,2,1,2,"POSITIVO"
"1331",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1332",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1333",2,0,1,3,0,1,0,0,3,0,"NEGATIVO"
"1334",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1335",0,1,0,0,0,0,1,1,0,1,"POSITIVO"
"1336",0,0,0,1,0,2,0,1,3,1,"NEGATIVO"
"1337",1,0,0,1,0,0,0,0,2,2,"NEUTRO"
"1338",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1339",1,0,0,1,0,2,0,0,3,0,"NEGATIVO"
"1340",0,1,0,0,0,0,0,0,0,0,"NEUTRO"
"1341",1,1,5,0,0,2,0,0,6,0,"NEGATIVO"
"1342",0,0,0,0,0,0,0,4,0,4,"POSITIVO"
"1343",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1344",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1345",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1346",0,0,1,1,0,1,0,0,1,0,"NEGATIVO"
"1347",0,0,0,0,0,0,0,2,0,0,"NEUTRO"
"1348",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1349",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1350",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1351",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1352",1,0,0,1,0,0,1,0,1,0,"NEGATIVO"
"1353",0,0,3,0,0,1,0,0,4,0,"NEGATIVO"
"1354",0,0,0,0,1,0,0,0,0,1,"POSITIVO"
"1355",1,0,1,1,0,3,0,0,3,0,"NEGATIVO"
"1356",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1357",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1358",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1359",0,0,0,0,0,0,0,2,0,3,"POSITIVO"
"1360",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1361",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1362",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1363",0,0,0,0,0,1,0,1,0,1,"POSITIVO"
"1364",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1365",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1366",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1367",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1368",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1369",0,0,3,0,0,1,0,0,4,0,"NEGATIVO"
"1370",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1371",0,0,1,0,0,0,0,2,1,2,"POSITIVO"
"1372",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1373",0,0,0,1,0,0,0,0,1,0,"NEGATIVO"
"1374",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1375",1,1,0,1,1,0,1,1,1,2,"POSITIVO"
"1376",2,0,0,1,0,0,0,0,3,0,"NEGATIVO"
"1377",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1378",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1379",3,0,3,3,0,2,0,0,6,4,"NEGATIVO"
"1380",0,0,0,0,0,0,0,3,0,3,"POSITIVO"
"1381",0,0,0,0,1,0,0,1,0,1,"POSITIVO"
"1382",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1383",0,2,1,0,1,0,0,6,1,6,"POSITIVO"
"1384",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1385",1,0,0,3,0,1,0,0,3,0,"NEGATIVO"
"1386",1,2,0,0,2,1,1,2,1,2,"POSITIVO"
"1387",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1388",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1389",0,1,0,0,0,0,0,0,0,0,"NEUTRO"
"1390",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1391",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1392",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1393",1,1,0,0,0,0,0,3,1,3,"POSITIVO"
"1394",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1395",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1396",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1397",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1398",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1399",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1400",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1401",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1402",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1403",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1404",0,1,0,0,1,0,0,1,0,2,"POSITIVO"
"1405",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1406",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1407",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1408",0,1,0,0,0,0,0,0,0,0,"NEUTRO"
"1409",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1410",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1411",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1412",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1413",0,0,0,1,0,0,0,0,1,0,"NEGATIVO"
"1414",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1415",1,1,1,0,0,1,2,0,2,0,"NEGATIVO"
"1416",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1417",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1418",0,1,0,3,2,5,1,2,8,2,"NEGATIVO"
"1419",2,0,4,1,0,1,1,3,4,3,"NEGATIVO"
"1420",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1421",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1422",0,0,0,0,1,0,0,2,0,4,"POSITIVO"
"1423",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1424",0,0,4,0,0,2,0,2,7,4,"NEGATIVO"
"1425",0,0,0,0,1,0,0,0,0,1,"POSITIVO"
"1426",0,2,0,0,0,0,0,1,0,1,"POSITIVO"
"1427",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1428",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1429",0,0,0,1,0,1,0,0,1,0,"NEGATIVO"
"1430",0,0,0,0,0,1,0,0,0,2,"POSITIVO"
"1431",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1432",0,0,3,1,0,2,0,0,5,1,"NEGATIVO"
"1433",0,1,0,1,0,0,0,2,1,2,"POSITIVO"
"1434",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1435",4,0,3,2,0,5,0,0,6,1,"NEGATIVO"
"1436",1,0,0,1,0,1,0,1,2,2,"NEUTRO"
"1437",0,2,0,1,1,1,1,1,2,4,"POSITIVO"
"1438",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1439",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1440",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1441",1,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1442",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1443",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1444",0,0,0,0,1,1,0,1,1,1,"NEUTRO"
"1445",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1446",0,1,0,0,1,0,1,2,0,3,"POSITIVO"
"1447",0,0,0,2,0,0,0,0,2,1,"NEGATIVO"
"1448",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1449",1,0,1,1,0,0,0,0,2,1,"NEGATIVO"
"1450",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1451",1,0,1,0,0,0,0,2,2,2,"NEUTRO"
"1452",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1453",1,0,1,0,0,1,0,1,1,0,"NEGATIVO"
"1454",1,0,2,0,1,1,0,2,2,3,"POSITIVO"
"1455",0,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1456",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1457",0,0,0,0,0,0,0,0,2,0,"NEGATIVO"
"1458",1,2,0,0,2,1,1,2,1,2,"POSITIVO"
"1459",2,0,4,3,0,5,0,0,5,0,"NEGATIVO"
"1460",0,0,0,1,0,0,0,0,2,0,"NEGATIVO"
"1461",0,1,0,0,0,0,0,0,0,0,"NEUTRO"
"1462",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1463",1,0,0,0,0,1,0,2,3,2,"NEGATIVO"
"1464",1,0,2,0,0,1,0,0,3,0,"NEGATIVO"
"1465",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1466",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1467",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1468",0,0,0,1,0,2,0,1,4,0,"NEGATIVO"
"1469",0,1,0,0,1,0,1,2,0,3,"POSITIVO"
"1470",0,0,1,0,0,0,0,1,2,1,"NEGATIVO"
"1471",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1472",0,0,0,0,1,0,0,0,0,1,"POSITIVO"
"1473",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1474",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1475",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1476",0,0,1,1,0,1,0,1,1,1,"NEUTRO"
"1477",2,2,0,1,2,0,1,2,0,2,"POSITIVO"
"1478",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1479",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1480",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1481",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1482",1,0,1,0,0,0,0,2,1,1,"NEUTRO"
"1483",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1484",1,1,0,2,1,1,0,1,4,1,"NEGATIVO"
"1485",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1486",0,0,0,1,0,1,0,1,1,0,"NEGATIVO"
"1487",1,0,0,1,0,2,0,0,1,1,"NEUTRO"
"1488",1,0,1,1,0,1,1,0,1,0,"NEGATIVO"
"1489",0,0,1,0,0,0,1,1,0,1,"POSITIVO"
"1490",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1491",0,1,0,0,0,0,0,0,0,0,"NEUTRO"
"1492",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1493",0,0,0,0,0,1,0,0,1,0,"NEGATIVO"
"1494",0,0,0,0,0,0,0,0,0,2,"POSITIVO"
"1495",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1496",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1497",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1498",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1499",3,0,0,2,0,0,0,0,4,1,"NEGATIVO"
"1500",2,0,1,2,0,1,0,0,2,2,"NEUTRO"
"1501",0,0,0,0,0,0,0,2,0,3,"POSITIVO"
"1502",1,0,0,1,0,1,0,0,2,0,"NEGATIVO"
"1503",2,0,0,2,0,4,0,0,2,5,"POSITIVO"
"1504",1,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1505",0,1,0,0,1,1,0,1,0,2,"POSITIVO"
"1506",0,0,0,0,0,0,0,2,0,3,"POSITIVO"
"1507",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1508",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1509",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1510",1,0,1,0,0,0,0,0,3,0,"NEGATIVO"
"1511",0,2,0,0,1,0,1,3,0,4,"POSITIVO"
"1512",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1513",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1514",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1515",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1516",1,1,1,1,0,1,0,0,1,0,"NEGATIVO"
"1517",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1518",1,0,1,1,0,1,1,0,1,0,"NEGATIVO"
"1519",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1520",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1521",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1522",0,0,0,0,0,1,1,0,2,1,"NEGATIVO"
"1523",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1524",0,0,0,0,0,0,0,1,0,1,"POSITIVO"
"1525",0,0,0,0,0,0,0,3,0,3,"POSITIVO"
"1526",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1527",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1528",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1529",0,0,3,0,0,1,0,2,4,2,"NEGATIVO"
"1530",0,1,1,0,1,0,1,2,1,3,"POSITIVO"
"1531",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1532",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1533",3,1,2,4,0,3,0,0,4,0,"NEGATIVO"
"1534",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1535",0,1,0,0,1,0,0,1,0,1,"POSITIVO"
"1536",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1537",2,1,1,2,0,1,0,1,3,1,"NEGATIVO"
"1538",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"1539",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1540",2,0,3,1,0,2,1,2,2,4,"POSITIVO"
"1541",4,2,2,4,0,3,0,0,7,0,"NEGATIVO"
"1542",0,1,0,0,0,1,0,0,0,0,"NEUTRO"
"1543",1,0,0,1,0,0,0,0,1,0,"NEGATIVO"
"1544",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1545",1,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1546",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1547",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1548",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1549",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1550",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1551",0,1,0,2,1,2,0,4,1,3,"POSITIVO"
"1552",0,1,1,0,0,0,1,2,0,2,"POSITIVO"
"1553",0,0,1,1,0,0,2,1,3,1,"NEGATIVO"
"1554",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1555",1,2,0,0,2,1,1,3,2,3,"POSITIVO"
"1556",0,1,2,0,0,0,0,0,1,0,"NEGATIVO"
"1557",0,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1558",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1559",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1560",0,0,0,0,0,0,0,3,0,3,"POSITIVO"
"1561",0,0,0,0,2,0,1,1,0,3,"POSITIVO"
"1562",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1563",3,0,3,3,0,2,1,0,6,0,"NEGATIVO"
"1564",2,0,0,0,0,0,0,2,1,2,"POSITIVO"
"1565",0,0,1,0,1,1,0,2,0,2,"POSITIVO"
"1566",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1567",0,0,3,0,0,1,0,0,4,0,"NEGATIVO"
"1568",1,1,0,0,1,0,1,1,1,2,"POSITIVO"
"1569",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1570",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1571",0,1,0,0,2,0,0,3,0,3,"POSITIVO"
"1572",0,0,0,0,1,0,0,4,0,3,"POSITIVO"
"1573",5,2,2,7,1,8,2,5,8,4,"NEGATIVO"
"1574",0,1,0,1,0,0,1,0,1,0,"NEGATIVO"
"1575",0,0,0,1,0,0,0,3,0,6,"POSITIVO"
"1576",3,3,1,4,2,0,3,2,5,4,"NEGATIVO"
"1577",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1578",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1579",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1580",2,0,0,1,0,0,0,1,3,2,"NEGATIVO"
"1581",0,0,0,0,1,0,0,1,0,1,"POSITIVO"
"1582",0,0,0,1,1,0,1,0,0,1,"POSITIVO"
"1583",0,0,0,0,1,0,0,0,0,1,"POSITIVO"
"1584",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1585",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1586",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1587",0,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1588",0,0,0,2,0,1,0,0,2,0,"NEGATIVO"
"1589",0,0,0,0,0,0,0,3,0,4,"POSITIVO"
"1590",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1591",0,0,0,0,0,0,0,2,1,2,"POSITIVO"
"1592",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1593",1,0,1,1,0,1,0,0,2,4,"POSITIVO"
"1594",1,2,0,0,2,1,1,4,1,4,"POSITIVO"
"1595",1,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1596",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1597",0,1,0,0,1,0,0,1,0,2,"POSITIVO"
"1598",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1599",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1600",0,0,0,0,1,0,0,1,0,1,"POSITIVO"
"1601",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1602",0,0,0,0,0,1,0,0,1,2,"POSITIVO"
"1603",1,0,1,1,0,1,1,0,1,0,"NEGATIVO"
"1604",0,0,0,0,0,0,0,4,0,4,"POSITIVO"
"1605",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1606",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1607",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1608",0,0,6,0,0,2,0,0,8,0,"NEGATIVO"
"1609",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1610",0,0,0,1,0,0,0,0,2,0,"NEGATIVO"
"1611",0,0,1,0,0,0,1,1,0,1,"POSITIVO"
"1612",0,1,1,1,1,1,0,1,1,1,"NEUTRO"
"1613",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1614",0,0,0,0,0,1,1,0,1,0,"NEGATIVO"
"1615",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1616",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1617",0,0,0,1,0,1,0,0,1,0,"NEGATIVO"
"1618",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1619",1,0,0,0,0,1,0,0,2,0,"NEGATIVO"
"1620",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1621",0,0,0,0,0,0,0,0,1,0,"NEGATIVO"
"1622",0,1,0,0,0,0,0,0,0,0,"NEUTRO"
"1623",2,0,2,2,0,1,1,0,2,0,"NEGATIVO"
"1624",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1625",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1626",3,0,2,1,0,1,0,0,4,0,"NEGATIVO"
"1627",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1628",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1629",0,0,0,0,0,0,0,1,0,0,"NEUTRO"
"1630",0,0,0,0,0,0,0,0,2,0,"NEGATIVO"
"1631",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1632",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1633",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1634",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1635",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1636",0,0,1,0,0,0,0,2,1,0,"NEGATIVO"
"1637",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1638",0,0,0,0,0,0,0,4,0,5,"POSITIVO"
"1639",0,0,0,0,0,0,0,2,0,3,"POSITIVO"
"1640",0,0,0,1,0,0,0,0,1,0,"NEGATIVO"
"1641",0,0,0,0,0,0,0,5,0,6,"POSITIVO"
"1642",1,2,0,1,0,0,0,0,0,0,"NEUTRO"
"1643",2,0,1,2,0,1,0,0,2,1,"NEGATIVO"
"1644",1,0,1,4,0,3,1,2,5,2,"NEGATIVO"
"1645",1,0,2,0,0,1,0,0,2,0,"NEGATIVO"
"1646",0,0,0,1,0,0,0,0,1,3,"POSITIVO"
"1647",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1648",2,0,0,0,0,3,0,0,7,2,"NEGATIVO"
"1649",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1650",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1651",0,0,0,0,1,0,0,4,2,4,"POSITIVO"
"1652",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1653",1,0,0,1,0,1,0,0,2,0,"NEGATIVO"
"1654",0,1,1,1,0,1,0,0,1,0,"NEGATIVO"
"1655",0,0,1,0,0,0,0,0,1,0,"NEGATIVO"
"1656",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1657",0,0,0,0,0,0,0,0,0,1,"POSITIVO"
"1658",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1659",0,1,3,0,1,1,0,3,6,2,"NEGATIVO"
"1660",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
"1661",0,0,0,0,0,0,0,2,0,2,"POSITIVO"
"1662",1,0,0,1,0,2,0,2,1,2,"POSITIVO"
"1663",2,0,1,1,0,1,0,0,4,0,"NEGATIVO"
"1664",1,0,2,0,1,2,0,1,4,1,"NEGATIVO"
"1665",2,2,0,1,2,0,1,3,0,4,"POSITIVO"
"1666",0,0,0,1,0,1,1,0,3,0,"NEGATIVO"
"1667",0,0,0,0,0,0,0,0,0,0,"NEUTRO"
